"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0D570","2019-07-03 19:00:00","15.000","205.000","1.700","29.800","0.670","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","27.700",""
"C0M710","2019-07-03 19:00:00","15.000","178.000","2.100","26.000","0.930","1008.500","-99.000","99.500","-99.000","-99.000","-99.000","27.300","","24.400",""
"C0V490","2019-07-03 19:00:00","20.000","10.000","0.500","25.300","0.990","1009.000","-99.000","86.500","6.700","284.000","","31.700","","25.400",""
"C0E870","2019-07-03 19:00:00","34.000","216.000","3.800","29.800","0.630","1005.900","-99.000","0.000","12.100","212.000","","32.000","","26.400",""
"C0M800","2019-07-03 19:00:00","440.000","71.000","0.600","23.300","1.000","962.700","-99.000","60.000","-99.000","-99.000","-99.000","29.200","","22.400",""
"C0A570","2019-07-03 19:00:00","360.000","93.000","0.600","25.700","1.000","969.500","-99.000","3.000","-99.000","-99.000","-99.000","29.400","","24.100",""
"C0S790","2019-07-03 19:00:00","236.000","266.000","2.400","27.000","0.750","983.600","-99.000","16.000","-99.000","-99.000","-99.000","31.400","","23.300",""
"C0D590","2019-07-03 19:00:00","143.000","226.000","3.600","28.000","0.740","992.900","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0U990","2019-07-03 19:00:00","31.000","318.000","0.300","29.300","0.740","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","26.700",""
"C0M700","2019-07-03 19:00:00","150.000","155.000","1.800","27.100","0.790","993.500","-99.000","34.000","-99.000","-99.000","-99.000","30.700","","24.100",""
"C0A970","2019-07-03 19:00:00","96.000","309.000","2.500","26.100","0.900","998.600","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.800",""
"CM0110","2019-07-03 19:00:00","7.000","231.000","3.600","28.100","0.750","1008.700","-99.000","23.500","-99.000","-99.000","-99.000","28.500","","25.300",""
"C0X250","2019-07-03 19:00:00","33.000","169.000","1.700","26.300","0.940","1006.200","-99.000","59.000","-99.000","-99.000","-99.000","27.800","","23.800",""
"C0K520","2019-07-03 19:00:00","10.000","197.000","2.700","25.400","0.950","1007.700","-99.000","68.000","10.800","196.000","","27.100","","23.900",""
"C0Z200","2019-07-03 19:00:00","153.000","215.000","0.800","28.300","0.990","991.400","-99.000","0.500","-99.000","-99.000","-99.000","32.000","","24.900",""
"C0V790","2019-07-03 19:00:00","410.000","239.000","2.500","23.900","0.950","965.000","-99.000","55.500","-99.000","-99.000","-99.000","32.600","","22.700",""
"C0G860","2019-07-03 19:00:00","45.000","207.000","1.300","28.200","0.780","1002.600","-99.000","8.000","-99.000","-99.000","-99.000","30.400","","25.500",""
"C0Z250","2019-07-03 19:00:00","1124.000","0.000","0.000","21.900","0.960","888.200","-99.000","1.500","-99.000","-99.000","-99.000","28.200","","20.300",""
"C0K440","2019-07-03 19:00:00","35.000","195.000","3.600","25.100","0.960","1005.700","-99.000","29.500","12.300","180.000","","29.300","","23.900",""
"C0T900","2019-07-03 19:00:00","160.000","0.000","0.000","27.700","0.840","988.300","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","24.900",""
"C0UA20","2019-07-03 19:00:00","2619.000","205.000","6.400","12.100","1.000","738.900","-99.000","0.500","-99.000","-99.000","-99.000","14.400","","12.400",""
"C0M850","2019-07-03 19:00:00","695.000","0.000","0.000","21.800","0.990","933.800","-99.000","90.500","-99.000","-99.000","-99.000","27.700","","21.000",""
"C0G790","2019-07-03 19:00:00","27.000","190.000","1.100","28.600","0.800","1008.500","-99.000","13.000","-99.000","-99.000","-99.000","29.900","","25.300",""
"C0C620","2019-07-03 19:00:00","19.000","232.000","1.400","28.500","0.780","1004.900","-99.000","0.500","-99.000","-99.000","-99.000","33.500","","26.000",""
"C0I360","2019-07-03 19:00:00","300.000","95.000","1.500","26.300","0.910","975.400","-99.000","2.500","-99.000","-99.000","-99.000","29.600","","24.400",""
"C0R370","2019-07-03 19:00:00","55.000","0.000","0.000","24.600","-99.000","1005.400","-99.000","-99.000","-99.000","-99.000","-99.000","30.100","","23.400",""
"C0M810","2019-07-03 19:00:00","1354.000","138.000","0.300","18.800","0.970","866.400","-99.000","62.500","-99.000","-99.000","-99.000","24.600","","18.000",""
